Unnamed: 0,title,date,stock,manual_label,tfidf_label
828429.0,"Earnings Scheduled For March 25, 2014",2014-03-25 05:08:00-04:00,MKC,,Company News
796164.0,Mastercard Inc. (MA) Still Trading Far Below Its Support Line,2010-05-21 13:33:00-04:00,MA,,Company News
514438.0,"DA Davidson's Barry Oxford Comments Following Chambers, Gramercy Deal: '...we feel the environment is favorable for at least a few deals.'",2015-07-01 17:18:00-04:00,FPO,,Market Trends
1349644.0,"WEX Reports Strong Q4; Transportation ""Biggest Drag"" On Fleet Segment",2020-02-13 12:57:00-05:00,WEX,,Economic Indicators
809131.0,Piper Jaffray Upgrading Moody's To Overweight (MCO),2010-09-10 08:11:00-04:00,MCO,,Global Events
1172883.0,Staples Sees Q4 EPS $0.23 to $0.26 vs $0.27 Est,2016-11-17 06:06:00-05:00,SPLS,,Global Events
1056699.0,Stocks Plunge; Dow Loses 198,2011-12-08 16:43:00-05:00,QQQ,,Market Trends
64228.0,"Astro-Med Q2 EPS $0.17 Up From $0.11 YoY, Sales $33.8M Up From $27.483M YoY",2018-08-22 07:30:00-04:00,ALOT,,Market Trends
296380.0,"The Daily Biotech Pulse: NASH Disappointment For Genfit, Novavax Lands $384M CEPI Funding For Coronavirus Vaccine, GW Pharma Earnings",2020-05-12 08:06:00-04:00,CRIS,,Company News
146293.0,"Notable Insider Buys After-Hours on Friday May 19, 2017",2017-05-22 06:40:00-04:00,BBW,,Market Trends
1103960.0,42 Stocks Moving In Tuesday's Mid-Day Session,2019-03-12 14:06:00-04:00,RRTS,,Market Trends
1094133.0,"Rambus Sees Q1 Adj. EPS $(0.19)-$(0.12), Sales $41M-$47M; BZ NOTE: This Guidance Accounts For ASC 606",2018-01-29 16:14:00-05:00,RMBS,,Market Trends
927420.0,UPDATE: NuVasive Cuts Guidance for Year Adjusted EPS On Conv Note Placement,2011-07-25 16:45:00-04:00,NUVA,,Market Trends
1244573.0,Tonix Pharma To Resume Trade At 8:30 a.m. EDT,2018-07-27 08:26:00-04:00,TNXP,,Regulations & Policies
1180581.0,Startek Names Rajiv Ahuja COO,2019-07-23 16:22:00-04:00,SRT,,Market Trends
936539.0,NorthWestern Reports Q4 EPS $0.93 vs $0.73 Est; Revenues $283.2M vs $293.25M Est	 			,2012-02-16 06:49:00-05:00,NWE,,Economic Indicators
1358030.0,Windstream Awarded Federal Government GSA Contract for Green Buildings Initiative,2015-04-22 15:33:00-04:00,WIN,,Regulations & Policies
622999.0,"Harley-Davidson Recalls 57,000 Hogs",2017-06-05 08:19:00-04:00,HOG,,Market Trends
1257721.0,"13F From Buffett's Berkshire Hathaway Shows Liquidated Stakes In Travelers Companies, Phillips 66, Reduced Stake In Goldman",2020-05-15 16:20:00-04:00,TRV,,Market Trends
189981.0,"BSQUARE Sees Q1 2016 Revs $23M-$25M, no estimates",2016-02-11 16:12:00-05:00,BSQR,,Market Trends
466791.0,"Benzinga Pro Mid-Day Price Check For Regional ETFs: US (SPY) Up 0.8%, Australia (EWA) Up 0.5%, Japan (EWJ) Up 0.5%, Canada (EWC) Up 0.5%, Russia (RSX) Up 0.5%, Brazil (EWZ) Up 0.3%, Europe (VGK) Up 1%, India (INDA) Down 0.1%",2019-03-13 13:51:00-04:00,EWZ,,Market Trends
1046181.0,Perfect World Responds to Recent Anonymous Accusations; Believes Allegations Are Inaccurate  ,2012-01-10 10:34:00-05:00,PWRD,,Market Trends
871539.0,How The Toshiba-Western Digital Beef Could Be A Boon For Micron Technology,2017-06-30 11:33:00-04:00,MU,,Market Trends
394220.0,35 Biggest Movers From Yesterday,2017-11-21 05:10:00-05:00,DY,,Market Trends
158490.0,Sotheby's Reports Q1 EPS of $(0.33) vs $(0.12) Est; Revenue of $101.70M vs $116.90M Est,2013-05-09 16:02:00-04:00,BID,,Economic Indicators
571770.0,"Goldman Sachs Maintains Genuine Parts at Sell, Raises PT from $59 to $61",2012-09-04 06:50:00-04:00,GPC,,Global Events
1257086.0,"Credit Suisse Downgrades Turquoise Hill Resources Ltd. to Neutral, Lowers PT to $6.00",2013-07-30 07:24:00-04:00,TRQ,,Global Events
1033871.0,Park National Corporation Beats Estimates on Solid 2Q Results (PRK),2010-07-20 10:13:00-04:00,PRK,,Market Trends
311870.0,CenturyLink Option Alert: Oct 18 $14 Calls Sweep (29) near the Ask: 736 @ $0.36 vs 15388 OI; Earnings 5/8 After Close Ref=$11.5,2019-05-01 10:36:00-04:00,CTL,,Company News
1311223.0,"Four Income-Producing Dividend Stocks (CAT, TGT, AEO, VIA)",2010-06-28 13:42:00-04:00,VIA,,Market Trends
1233238.0,"11 Stocks To Watch For February 27, 2019",2019-02-27 04:39:00-05:00,TJX,,Market Trends
671943.0,"Intuit Guides Q4 EPS $0.05-0.07 vs $0.06 Est; Guides Q4 Revenue $647-662M vs $653.7M Est; Guides FY12 EPS $2.44-2.49, Had Seen $2.90-2.97; Guides FY12 Revenue $4.21-4.22B, Had Seen $4.185-4.285B",2012-05-17 16:06:00-04:00,INTU,,Market Trends
388535.0,Run And Hide With These ETFs,2010-08-26 11:07:00-04:00,DUK,,Market Trends
213171.0,"14 Stocks To Watch For July 24, 2019",2019-07-24 04:53:00-04:00,CAT,,Market Trends
280738.0,"Cooper Q3 EPS $3.00 Misses $3.07 Estimate, Sales $660M Beat $652.86M Estimate",2018-08-30 16:15:00-04:00,COO,,Market Trends
395057.0,"ETFs To Watch September 26, 2011",2011-09-25 20:49:00-04:00,DZZ,,Global Events
715472.0,Jim Cramer Breaks Down Retail's Biggest Problems,2017-05-12 11:36:00-04:00,JWN,,Market Trends
1069646.0,"Berenberg Downgrades Royal Caribbean Cruises to Hold, Announces $127 Price Target",2020-01-17 06:46:00-05:00,RCL,,Global Events
560623.0,"Stocks To Watch For November 28, 2012",2012-11-28 02:53:00-05:00,GMCR,,Market Trends
633587.0,Heat Biologics Shares Tick Higher Over $0.50 Level; Hearing Maxim Positive On Stock Following Co. Filing Mon. On Patent Application For Immune Therapy/Vaccine Technology,2020-03-02 13:15:00-05:00,HTBX,,Market Trends
696122.0,Option Alert: JetBlue Jan 21.0 Calls Sweep: 797 @  ASK  $1.35: 874 traded vs 11k OI:  Earnings 1/26 Before Open (est)  $22.15 Ref,2017-01-09 12:46:00-05:00,JBLU,,Company News
266199.0,Crestwood Midstream Partners Reports Q4 Adj. EBITDA $31M,2013-02-26 07:38:00-05:00,CMLP,,Economic Indicators
1228499.0,"Benzinga's Top Upgrades, Downgrades For October 18, 2017",2017-10-18 09:28:00-04:00,THS,,Market Trends
1060308.0,"Quad Cuts FY19 Net Sales Guidance From $4.05B-$4.25B To ~$3.9B, Adj. EBITDA From $360M-$400M To $300M-$330M",2019-10-29 17:35:00-04:00,QUAD,,Global Events
959251.0,New Streetsweeper Report: 'Ocean Power Technologies (OPTT): Wave Goodbye To This Wave Power Company',2014-04-03 10:09:00-04:00,OPTT,,Company News
1136216.0,"Sherwin-Williams Company (The) Sees Q3 EPS $3.15-3.25 vs $3.06 Est, Sees Sales Growth 9-14%",2014-07-17 07:05:00-04:00,SHW,,Company News
888419.0,"Novabay Pharmaceuticals Chiarman Najafi Buys 50,000 Shares @$0.65 -Form 4",2014-12-15 13:07:00-05:00,NBY,,Market Trends
962139.0,"Benzinga's M&A Chatter for Friday September 28, 2012",2012-09-30 10:25:00-04:00,ORCL,,Market Trends
1254071.0,"Benzinga's Top Upgrades, Downgrades For March 6, 2018",2018-03-06 10:10:00-05:00,TRN,,Market Trends
896736.0,NF Energy Saving Corporation Q3 Sales $1.1M Down From $1.142M YoY,2018-11-14 09:11:00-05:00,NFEC,,Market Trends
259463.0,"UPDATE: Cheetah Mobile Says Has Temporarily Taken Down 2 Other Apps, Battery Doctor, CM Locker From Google Play",2018-12-04 09:24:00-05:00,CMCM,,Market Trends
164432.0,"BIOLASE Reports Q4 EPS $(0.05) vs $(0.04) Est., Sales $12.6M vs $13.8M Est.",2018-03-14 16:10:00-04:00,BIOL,,Economic Indicators
640731.0,"Benzinga’s Volume Movers (BARE, MAPP, HWCC, LEAP, IART)",2010-01-15 14:30:00-05:00,HWCC,,Market Trends
47621.0,"Joe Terranova Likes Agrium (AGU) And Mosaic (MOS), Dislikes Monsanto (MON)",2010-10-25 19:13:00-04:00,AGU,,Market Trends
497527.0,Hilliard Lyons Upgrades Fifth Third Bancorp to Neutral,2016-01-25 10:33:00-05:00,FITB,,Global Events
1011203.0,"Citigroup Initiates Coverage On Pier 1 Imports with Neutral Rating, Announces $7.00 Price Target",2017-04-28 07:56:00-04:00,PIR,,Market Trends
1037897.0,"Cantor Fitzgerald Initiates Coverage on Prospect Capital at Hold, Announces $8.00 PT",2015-07-01 09:43:00-04:00,PSEC,,Market Trends
1029935.0,Top 4 Mid-Cap Stocks In The REIT-Residential Industry With The Lowest PEG Ratio,2013-01-11 03:15:00-05:00,PPS,,Market Trends
1222574.0,Teva Cuts Qtr. Dividend From $0.34 To $0.085/Share,2017-08-03 08:17:00-04:00,TEVA,,Global Events
242894.0,China Expands TD-LTE Trial Spectrum -Marbridge,2013-11-20 07:37:00-05:00,CHU,,Market Trends
804231.0,"Stephens Maintains Overweight, $230 Target On McDonald's After Co. Announced Plant Based Burger Test In Ontario Called The PLT With Beyond Meat; Firm Doesn't See Co. Launching Full Blown Beef Alternative In U.S. In Near Term Due To Supply Chain Reasons",2019-09-26 09:51:00-04:00,MCD,,Market Trends
82437.0,SunTrust's Bob Peck Says 'Remain on Sidelines' With AOL,2015-02-12 10:42:00-05:00,AOL,,Market Trends
1340501.0,"Rite Aid, Albertsons Cave To Opposition, Cancel Merger",2018-08-09 07:57:00-04:00,WBA,,Global Events
29570.0,"Earnings Scheduled For February 28, 2019",2019-02-28 04:08:00-05:00,ADSK,,Company News
40349.0,30 Stocks Moving In Tuesday's Pre-Market Session,2018-08-28 08:02:00-04:00,AFMD,,Market Trends
170247.0,Expect Exponential Growth For ETF Managed Portfolios,2016-03-02 09:03:00-05:00,BLK,,Market Trends
569951.0,Google Joins Blockchain Startup Hedera Hashgraph's Governing Council,2020-02-12 03:39:00-05:00,GOOGL,,Market Trends
67665.0,REMINDER: Alexion Pharmaceuticals Has PDUFA Date For Eculizumab sBLA Today,2017-10-23 08:59:00-04:00,ALXN,,Market Trends
884171.0,NaviSite Inc. Reports In-Line Earnings (NAVI),2010-10-07 16:53:00-04:00,NAVI,,Economic Indicators
1211450.0,Inbev Said To Win U.S. Antitrust Approval For SABMiller Deal,2016-07-20 13:21:00-04:00,TAP,,Global Events
252585.0,78 Biggest Movers From Yesterday,2020-04-15 04:45:00-04:00,CLMT,,Market Trends
181448.0,Brookfield Canada Office Properties Reports Q1 EPS $0.64 vs $0.12 In Prior Year Period,2017-04-24 17:02:00-04:00,BOXC,,Economic Indicators
882122.0,"Earnings Scheduled For November 11, 2015",2015-11-11 04:52:00-05:00,NAT,,Company News
130937.0,Prime Restaurants Royalty Income Fund Announces Second Quarter 2009 Results,2009-08-10 16:30:00-04:00,B,,Market Trends
1149777.0,"Piper Jaffray Maintains Solera Holdings at Neutral, Lowers PT from $52 to $48",2012-05-09 06:34:00-04:00,SLH,,Global Events
1316113.0,"Vulcan Materials Q2 EPS $1.48 Beats $1.47 Estimate, Sales $1.328B Beat $1.3B Estimate",2019-07-25 08:06:00-04:00,VMC,,Market Trends
508291.0,"Optical Names Move Lower in Late-Afternoon Trade: Lumentum Down ~$1.20 Over Last Min, Oclaro Down $0.08, Finisar Down ~$0.30",2017-02-07 15:31:00-05:00,FNSR,,Regulations & Policies
1110659.0,ReWalk Announces Purchase of Added 20 Personal Systems,2016-05-05 07:21:00-04:00,RWLK,,Market Trends
1285384.0,"Zacks Industry Outlook Highlights: UnitedHealth Group, Humana, HealthSpring and Universal American    - Press Releases",2010-09-17 08:36:00-04:00,UAM,,Market Trends
1150191.0,Thursday's S&P Sector Recap 6/23/11,2011-06-23 17:43:00-04:00,SLM,,Market Trends
378715.0,Market Wrap For June 17: Markets Higher Ahead Of Fed Decision,2014-06-17 16:30:00-04:00,DPZ,,Market Trends
973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,,Market Trends
948661.0,"Benzinga's Top Upgrades, Downgrades For October 6, 2017",2017-10-06 09:24:00-04:00,OGE,,Market Trends
444734.0,Earnings Roundup,2011-08-02 09:30:00-04:00,ETR,,Company News
907781.0,Earnings Scheduled For August 22,2011-08-22 03:18:00-04:00,NM,,Company News
1073280.0,Radware Awarded Contract  by Leading US National Cellular Network Provider ,2012-12-04 06:24:00-05:00,RDWR,,Company News
591716.0,"Bank of America Upgrades GWR, And WERN From Underperform To Neutral",2016-02-22 07:06:00-05:00,GWR,,Market Trends
1055928.0,ProShares Announces 11 Reverse Splits,2012-04-25 12:15:00-04:00,QQQ,,Market Trends
1162950.0,"Earnings Scheduled For July 31, 2017",2017-07-31 04:42:00-04:00,SNY,,Company News
613154.0,"Calls Purchased on hhgregg, Inc.",2011-05-26 10:26:00-04:00,HGG,,Market Trends
126538.0,"S&P Says May Upgrade Polyone, tw telecom, Acuity Brands, Ventas",2013-11-26 16:52:00-05:00,AYI,,Market Trends
402935.0,U.S. Government Expands BioThrax Procurement Contract to 17.92M Doses from 14.5M Increasing Contract Value by up to $101 Million (EBS),2011-05-02 16:42:00-04:00,EBS,,Regulations & Policies
756646.0,Option Alert: LEN Jun16 47.0 Calls: 500 @  ASK  $0.45: 2507 traded vs 857 OI:  Earnings 6/22  $45.54 Ref,2016-05-26 12:16:00-04:00,LEN,,Company News
1248615.0,"Benzinga's M&A Chatter for Monday May 23, 2016",2016-05-23 20:08:00-04:00,TPUB,,Market Trends
1113444.0,Mid-Morning Market Update: Markets Mostly Lower; Halliburton Profit Tops Estimates,2017-07-24 10:13:00-04:00,SAL,,Market Trends
1111569.0,Bank of America Downgrades Ryanair Holdings plc to Underperform,2013-07-29 07:47:00-04:00,RYAAY,,Global Events
91025.0,Stocks That Hit 52-Week Highs On Wednesday,2019-11-20 10:12:00-05:00,ARES,,Market Trends
1253129.0,Notable Call Options Activity in TripAdvisor,2012-02-28 10:36:00-05:00,TRIP,,Market Trends
271361.0,"Earnings Preview: Stryker EPS, Revenue Expected to Rise from Previous Quarter",2011-07-19 12:39:00-04:00,CNMD,,Economic Indicators
1113021.0,"Canaccord Reiterates Buy, $220 Price Target On Sage Therapeutics; Says Phase 3 Top-Line Data For Oral SAGE-217 In Postpartum Depression Will Serve As A Big Catalyst In Q4",2018-11-05 08:43:00-05:00,SAGE,,Market Trends
56307.0,"AK Steel Reports Q4 ESP $0.30 vs. Prior Year Quarter $0.07, Rev. $1.54B",2016-01-26 08:32:00-05:00,AKS,,Economic Indicators
975094.0,"The Week Ahead In Biotech: Conferences, PDUFA Dates, Earnings And IPOs",2018-07-28 14:04:00-04:00,PACB,,Market Trends
811535.0,Mid-Afternoon Market Update: Crude Oil Down 1%; CPI Aerostructures Shares Spike Higher,2017-05-09 14:33:00-04:00,MDC,,Market Trends
981509.0,Stocks That Hit 52-Week Highs On Thursday,2020-01-09 15:15:00-05:00,PBA,,Market Trends
328077.0,"Cyclacel Pharmaceuticals, Inc. Reports Q4 EPS of $(0.59), Down 20% YOY",2013-03-27 16:07:00-04:00,CYCC,,Economic Indicators
1284823.0,7 Most Shorted Airline Stocks Since The 737 Max Grounding,2019-10-16 11:17:00-04:00,UAL,,Market Trends
920901.0,UPDATE: Nanosphere Receives FDA Authorization to Market Its Gram-Positive Blood Culture Test  ,2012-06-27 12:31:00-04:00,NSPH,,Company News
257623.0,5 Stocks Billionaire Carl Icahn Loves,2011-06-15 16:13:00-04:00,CLX,,Market Trends
912578.0,Gorilla Glass 3 May be Headed to Apple Products,2013-01-04 12:53:00-05:00,NOK,,Global Events
128172.0,Celgene's Q2 Earnings Call: Highlights & Analyst Commentary,2015-07-23 13:04:00-04:00,AZN,,Company News
1182082.0,"Small Caps on the Move:(SSN),(CHGI),(EGY),(SRZ),(TPLM) More Below",2011-01-13 22:37:00-05:00,SSN,,Market Trends
1371655.0,"The Wet Seal Jumps After Q1 Results, Guidance ",2013-05-28 20:01:00-04:00,WTSL,,Market Trends
1247679.0,48 Biggest Movers From Yesterday,2018-10-30 04:42:00-04:00,TOWR,,Market Trends
883931.0,"UPDATE Navidea May Receive Additional Milestone Payments Up to $5M, Royalties on Net Sales in Europe",2015-03-05 07:20:00-05:00,NAVB,,Global Events
1092581.0,90 Stocks Moving In Thursday's Mid-Day Session,2019-08-08 12:50:00-04:00,RLGY,,Market Trends
830657.0,"Jefferies Initiates Coverage on Mellanox Technologies, Ltd. at Hold, Announces $40.00 PT",2013-12-05 16:27:00-05:00,MLNX,,Market Trends
441336.0,"Benzinga's Top ETF Gainers, March 17th (DZK, ERX, EZJ, DAG)",2011-03-17 18:57:00-04:00,ETF,,Market Trends
237428.0,"Benzinga's Top Upgrades, Downgrades For August 8, 2019",2019-08-08 09:48:00-04:00,CHK,,Market Trends
45332.0,"AGNC Investment Filing Shows Registration For Mixed Securities Shelf Offering, No Size Disclosed",2018-06-14 16:39:00-04:00,AGNC,,Investment News
134536.0,Bank Of America Shares Indicated Up ~0.5% On Volume; Hearing BMO Upgraded Stock From Market Perform To Outperform,2019-06-17 16:40:00-04:00,BAC,,Market Trends
812665.0,Keep Tight Risk and Capital Management  06-04-2010,2010-06-04 14:14:00-04:00,MDCO,,Investment News
1219667.0,"Jim Cramer Advises His Viewers On Adobe, Barnes & Noble And More",2018-12-05 09:39:00-05:00,TEL,,Market Trends
144146.0,BlackBerry Files Suit Against Typo,2014-01-03 12:27:00-05:00,BBRY,,Market Trends
592324.0,Guidewire Software,2012-04-02 18:47:00-04:00,GWRE,,Market Trends
394781.0,A Peek Into The Market Before The Trading Starts,2011-09-16 07:24:00-04:00,DYN,,Market Trends
1010150.0,"Polaris Recalls 2,800 Scrambler ATV's Due To Crash Hazard Involving Throttle Release Switch Failing",2017-08-08 11:35:00-04:00,PII,,Global Events
591221.0,"UPDATE: GW Pharma Shares Now Up ~19%, Touched Session High at $100.15",2016-09-07 14:51:00-04:00,GWPH,,Market Trends
1116530.0,JP Morgan Assesses U.S. Telecom and Cable Services Sector,2010-07-22 10:43:00-04:00,SBAC,,Market Trends
382759.0,DRQ Continues To Grow Its South American And Asia-Pacific Businesses,2010-06-11 10:16:00-04:00,DRQ,,Company News
551695.0,Wedbush Securities Drops Coverage on Pharmasset on Pending Gilead Acquisition,2011-12-16 16:24:00-05:00,GILD,,Market Trends
75839.0,Top 4 Stocks In The Investment Brokerage-National Industry With The Highest Operating Margin,2012-01-30 04:15:00-05:00,AMTD,,Market Trends
1134814.0,"SunTrust Robinson Humphrey Initiates Coverage on ShoreTel, Inc. at Neutral, Announces $7.50 PT",2014-06-10 06:43:00-04:00,SHOR,,Market Trends
920098.0,"Insight Is Placed In Gartner’s Magic Quadrant (NSIT, IT)",2010-08-18 09:30:00-04:00,NSIT,,Market Trends
111752.0,"Sidoti & Co. Maintains Buy on AudioCodes, Lowers Price Target to $28",2020-03-18 09:40:00-04:00,AUDC,,Global Events
809412.0,"Market Wrap for Monday, May 20: Stocks Record Very Minor Losses; Greenback Falls Versus Euro ",2013-05-20 16:25:00-04:00,MCP,,Market Trends
926982.0,"The Daily Biotech Pulse: Positive Adcom Verdict For Merck, Homology Medicine Slips On Mixed Gene Therapy Efficacy Data",2019-12-18 07:23:00-05:00,NUVA,,Market Trends
1014384.0,"Earnings Scheduled For June 11, 2018",2018-06-11 04:05:00-04:00,PLAY,,Company News
587401.0,"Stocks Which Set New 52-Week Low Yesterday Tues., Nov. 27, 2018",2018-11-28 11:54:00-05:00,GSS,,Market Trends
5545.0,Mid-Morning Market Update: Markets Mostly Flat; CVS Health Issues Weak Forecast,2015-10-30 10:25:00-04:00,AAN,,Market Trends
172411.0,"Jim Cramer Weighs In On Anadarko, Micron And More",2019-05-30 07:28:00-04:00,BLUE,,Market Trends
1342487.0,"Morgan Stanley Maintains Equal-Weight on Webster Financial, Raises Price Target to $34",2020-06-08 09:06:00-04:00,WBS,,Global Events
1002707.0,PennantPark Floating Rate Capital Amends Credit Facility ,2013-04-01 16:16:00-04:00,PFLT,,Market Trends
554008.0,Hilliard Lyons Downgrades Gladstone Capital Corporation to Underperform,2013-08-01 14:38:00-04:00,GLAD,,Global Events
301796.0,"Cirrus Logic Shares Sell To LOD, Down ~12%; Will Reports Earnings On Oct 28 After Hours",2015-10-26 13:32:00-04:00,CRUS,,Company News
1291307.0,"Shares of several grocery, discount store, consumer goods and packaged foods companies are trading higher, as the recent coronavirus outbreak has lead to expected 'stocking up' of staples and packaged food items.",2020-03-19 09:55:00-04:00,UL,,Market Trends
816329.0,"Benzinga’s News Update (WIN, SIG, MDT, AEO, DLTR, BGP, C)",2009-11-24 09:44:00-05:00,MDT,,Market Trends
311717.0,CTI Industries Corporation Reports Q4 EPS of $(0.07) Which May Not Compare $0.07 Est; Revenue of $12.13M Which May Not Compare $13.77M Est,2013-03-21 07:06:00-04:00,CTIB,,Industry Updates
266952.0,"JP Morgan Maintains Overweight on CMS Energy, Lowers Price Target to $71",2019-10-14 09:20:00-04:00,CMS,,Global Events
609338.0,"Morgan Stanley Maintains Equal-weight on HD Supply Holdings, Raises PT to $34.00, Sees Rooms For Valuation To Expand",2016-03-21 06:17:00-04:00,HDS,,Global Events
1016260.0,"Preformed Line Products Company Reports Q2 EPS $0.68, Sales $87.9M, no estimates",2015-08-06 09:07:00-04:00,PLPC,,Company News
1413434.0,UPDATE: Bank of America Raises PT on Zumiez on Adjusted 4Q EPS,2013-03-15 11:12:00-04:00,ZUMZ,,Market Trends
700256.0,"Citigroup Upgrades J.C. Penney Company, Inc. Holding Company to Buy",2014-03-11 07:55:00-04:00,JCP,,Company News
276708.0,Channel Checks Show Kate Spade Is Leading In Handbag Sales,2016-12-20 10:21:00-05:00,COH,,Company News
218234.0,"China Biologic Sees FY18 Sales Growth 18-20%, Adj. EPS Growth 16-18% On YoY Basis",2018-02-28 17:01:00-05:00,CBPO,,Market Trends
171048.0,"Bank of America to Trim BlackRock Stake? (BAC, BLK)",2010-08-16 06:03:00-04:00,BLK,,Global Events
44249.0,U.S. FDA Accepts BOTOX Resubmission for the Treatment of Lower Limb Spasticity in Adults,2015-08-20 08:13:00-04:00,AGN,,Market Trends
196984.0,UPDATE: Jefferies Lowers PT on BorgWarner from $75 to $67,2012-07-27 11:35:00-04:00,BWA,,Global Events
1159960.0,"Smith & Nephew, Stryker Shares Surge Following Report Of Takeover Bid",2014-12-23 14:19:00-05:00,SNN,,Market Trends
723713.0,"Keryx Biopharmaceuticals, Inc. Reports Q4 EPS of $(0.21) vs $(0.16) Est",2014-03-12 16:30:00-04:00,KERX,,Economic Indicators
769382.0,Mid-Morning Market Update: Markets Mostly Lower; GE To Acquire Thermo Fisher Assets For $1.06B,2014-01-06 10:28:00-05:00,LMCA,,Market Trends
1338102.0,Wabtec Signs $9M Contract To Provide PTC Equipment/Services For San Diego Rail Line,2013-07-22 08:36:00-04:00,WAB,,Global Events
1139004.0,Stocks Hitting 52-Week Lows,2014-07-22 11:02:00-04:00,SILC,,Market Trends
536999.0,The Market In 5 Minutes: Stocks Start To Recover From Brexit Onslaught,2016-06-28 09:05:00-04:00,GCI,,Market Trends
1290300.0,Shares of Universal Health Services are trading lower after analysts at Goldman Sachs downgraded the stock to 'Sell'.,2018-12-14 10:57:00-05:00,UHS,,Market Trends
197947.0,Time To Ditch Chicken Wings And Buffalo Wild Wings Stock?,2016-02-04 09:32:00-05:00,BWLD,,Market Trends
615739.0,"Highwoods Reports Sale of $28.2M in Non-Core Buildings in Raleigh, North Carolina",2014-09-08 09:01:00-04:00,HIW,,Economic Indicators
1154781.0,JP Morgan Downgrades Scotts Miracle-Gro To Neutral,2016-03-22 10:04:00-04:00,SMG,,Global Events
785424.0,45 Biggest Movers From Friday,2018-01-29 04:17:00-05:00,LTBR,,Market Trends
728911.0,22 Stocks Moving In Tuesday's Pre-Market Session,2017-01-03 08:11:00-05:00,KKR,,Market Trends
632031.0,"UPDATE: Bank Of America Downgrades Hershey's To Neutral, Lowers Target To $155 Sees Limited Upside To Valuation As Shares Trade 'at a 25% premium to the market and a 15% premium to consumer staples peers'; Thinks Co. Continues To Execute Well In FY20",2019-12-20 12:21:00-05:00,HSY,,Regulations & Policies
740217.0,Jim Cramer Shares His Opinion On Lululemon And Michael Kors,2014-12-07 19:12:00-05:00,KORS,,Market Trends
342565.0,Mid-Morning Market Update: Markets Open Lower; Home Depot Profit Tops Views,2016-05-17 10:03:00-04:00,DCM,,Market Trends
207298.0,"#PreMarket Primer: Thursday, September 18: Scotland Heads To The Polls ",2014-09-18 07:43:00-04:00,CAG,,Market Trends
250540.0,A Peek Into The Markets: U.S. Stock Futures Rise Ahead Of Economic Reports,2018-03-14 07:18:00-04:00,CLF,,Economic Indicators
485069.0,Benzinga's Top #PreMarket Gainers,2014-06-09 08:03:00-04:00,FDO,,Market Trends
157942.0,UK CPI batters sterling as risk sees appetite on back of POMOs & US IP,2010-08-18 02:41:00-04:00,BHP,,Market Trends
838797.0,Stocks That Hit 52-Week Highs On Monday,2019-12-23 10:20:00-05:00,MNTA,,Market Trends
998791.0,"PetSmart Reports Q4 EPS $1.32 Vs Est $1.38, Sales $1.91B Vs Est $1.87B",2015-03-04 09:00:00-05:00,PETM,,Economic Indicators
37646.0,UPDATE: JP Morgan Initiates Aetna at Neutral on Elusive Visibility  ,2012-06-13 10:36:00-04:00,AET,,Market Trends
158429.0,Investing in These Collectibles a Better Bet Than Wall Street?,2013-11-25 11:02:00-05:00,BID,,Market Trends
689249.0,"Benzinga Pro Morning Price Check For Major Averages: Dow 30 Up 173 (0.7%), Russell 2000 Up 10 (0.7%), S&P 500 Up 16 (0.6%), Nasdaq Up 40 (0.6%)",2019-01-25 09:35:00-05:00,IWM,,Industry Updates
731.0,US Stock Futures Up Ahead Of Economic Data ,2011-08-15 07:13:00-04:00,A,,Market Trends
1387307.0,"End-of-Day Market Summary for January 4, 2012",2012-01-04 16:22:00-05:00,XLS,,Market Trends
490449.0,A Need-To-Know Emerging Markets ETF,2013-08-14 13:22:00-04:00,FEM,,Global Events
934160.0,30 Stocks Moving In Wednesday's Pre-Market Session,2019-03-20 07:38:00-04:00,NVRO,,Market Trends
1181663.0,Earnings Roundup For May 19,2011-05-19 09:28:00-04:00,SSI,,Company News
867660.0,"Vail Resorts to Acquire Falls Creek and Hotham Ski Resorts in Victoria, Australia for $A174M",2019-02-22 04:57:00-05:00,MTN,,Market Trends
464020.0,Fitch Affirms UK at 'AA+'; Outlook Stable,2013-12-18 12:35:00-05:00,EWU,,Market Trends
336917.0,Stocks That Hit 52-Week Highs On Monday,2019-11-11 10:15:00-05:00,DAR,,Market Trends
972671.0,"Downtown Music Publishing, Pandora Sign Licensing Agreement Increasing Pandora's Advancements Into Direct Deals",2015-12-21 09:01:00-05:00,P,,Market Trends
31263.0,Advaxis shares are trading lower after the company priced its 10 million share registered direct offering at $1.05 per share.,2020-01-21 09:10:00-05:00,ADXS,,Company News
1268052.0,Toro Increases Qtr. Dividend From $0.25 To $0.30/Share,2015-12-03 08:33:00-05:00,TTC,,Global Events
397048.0,"Stifel Nicolaus Maintains Buy on Electronic Arts Inc., Raises PT to $26.00",2013-05-22 08:35:00-04:00,EA,,Global Events
789645.0,Q4 2016 Real-Time Call Brief,2017-02-03 12:16:00-05:00,LYB,,Market Trends
1272296.0,Hearing Itau BBA Upgraded Grupo Televisa From Market Perform to Outperform,2017-11-30 09:30:00-05:00,TV,,Market Trends
32817.0,UPDATE: J.P. Morgan Raises PT on Aegerion Pharmaceuticals in Continuing Doc Rounds Series,2013-05-29 10:44:00-04:00,AEGR,,Market Trends
